created_at,id_str,full_text,quote_count,reply_count,retweet_count,favorite_count,lang,user_id_str,conversation_id_str,username,tweet_url
Fri Sep 23 12:21:58 +0000 2022,1.57328654886256E+018,"Rizal Fadillah: Diduga, Tito Karnavian Mempersiapkan Rekayasa Pemilu 2024 https://t.co/XP9kCE4bkf",27,92,514,1570,in,1.2264360916175E+018,1.57328654886256E+018,keuangannews_id,https://twitter.com/keuangannews_id/status/1573286548862566401
Fri Sep 23 05:03:25 +0000 2022,1.57317618687188E+018,Pengamat Politik: Tito Karnavian Diduga Persiapkan Rekayasa Pemilu 2024 https://t.co/K6Yy5yHo40,85,322,1142,3398,in,30201110,1.57317618687188E+018,alisyarief,https://twitter.com/alisyarief/status/1573176186871885824
Thu Sep 22 11:06:58 +0000 2022,1.57290528760201E+018,Pengamat Politik: Tito Karnavian Diduga Persiapkan Rekayasa Pemilu 2024 https://t.co/K6Yy5yHo40,103,534,1501,4453,in,30201110,1.57290528760201E+018,alisyarief,https://twitter.com/alisyarief/status/1572905287602016258
Thu Sep 22 06:19:57 +0000 2022,1.57283305656589E+018,Maksudnya : Curang itu biasa ??????? ðŸ¥¹ðŸ¥¹ðŸ¥¹Mahfud Respons Pemilu 2024 Tak Jujur: Zaman SBY Juga Banyak Kecurangan https://t.co/gwQ10UQsAs,72,638,657,2719,in,2606229566,1.57283305656589E+018,susipudjiastuti,https://twitter.com/susipudjiastuti/status/1572833056565891072
Wed Sep 21 11:39:09 +0000 2022,1.57255100103042E+018,"Rizal Fadillah: Diduga, Tito Karnavian Mempersiapkan Rekayasa Pemilu 2024 https://t.co/XP9kCE4bkf",81,264,1125,3035,in,1.2264360916175E+018,1.57255100103042E+018,keuangannews_id,https://twitter.com/keuangannews_id/status/1572551001030422528
Mon Sep 19 13:23:09 +0000 2022,1.57185239448855E+018,"Rizal Fadillah: Diduga, Tito Karnavian Mempersiapkan Rekayasa PemiluÂ 2024 https://t.co/XP9kCE3DuH",119,450,1526,3941,in,1.2264360916175E+018,1.57185239448855E+018,keuangannews_id,https://twitter.com/keuangannews_id/status/1571852394488553477
Sat Sep 17 17:10:43 +0000 2022,1.57118488806107E+018,Ketua Majelis Tinggi Partai Demokrat Susilo Bambang Yudhoyono (SBY) menduga adanya upaya agar Pemilu 2024 berlangung tidak jujur dan tidak adil. https://t.co/T7Ubtg3bxv,65,299,205,1766,in,69183155,1.57118488806107E+018,detikcom,https://twitter.com/detikcom/status/1571184888061071361
Sat Sep 17 03:30:00 +0000 2022,1.57097834915712E+018,"Provokasi massa 411-212, baper krn grasi Antasari, cucunya menulis surat ke pak Jokowi utk lockdown, isu buruh/UU Ciptaker, aksi unggas kampus dll, setiap isu ditunggangi, begitu gagal puraÂ² isoman (covid 19), pun kanker prostat, kini provokasi ttg pemilu 2024 yg konon ini itu. https://t.co/lxiIWq79sb",13,131,316,1163,in,1.15968917334058E+018,1.57097834915712E+018,__AnakKolong,https://twitter.com/__AnakKolong/status/1570978349157126144
Fri Sep 16 21:19:21 +0000 2022,1.57088507391811E+018,Simak baik baik.. SBY sudah mengendus aroma kecurangan PEMILU 2024 yang akan datang  Dan seperti nya INVISIBLE HAND ini pula yang bermain pada pemilu 2014 dan 2019 yang lalu   Siapakah mereka...???  Sebuah pertanyaan yang tidak memerlukan jawaban bagi mereka yg paham  . #Bjorka https://t.co/9wn7KBM3OU,64,317,930,3570,in,1.10420098167428E+018,1.57088507391811E+018,Been4Q59,https://twitter.com/Been4Q59/status/1570885073918119936
Fri Sep 16 14:19:43 +0000 2022,1.57077946889732E+018,"SBY: Saya Harus Turun Gunung, Ada Tanda-tanda Pemilu 2024 Tidak Jujur dan Adil   https://t.co/ButLFzWt4I via @tribunnews",45,200,551,1957,in,124171593,1.57077946889732E+018,tribunnews,https://twitter.com/tribunnews/status/1570779468897320965
Sun Sep 11 00:46:28 +0000 2022,1.56876286611489E+018,"_*GILA*                                     ...*DATA KPU PEMILU 2024"" SUDAH JADI... PERTANYAAN NYA PEMERINTAH KOK BISA YAH BOCOR KE PUBLIK*_ðŸ˜€ðŸ¤¦â€â™‚ï¸ https://t.co/y9PwRvb9qu""",125,146,1412,3207,in,1.42315394188218E+018,1.56876286611489E+018,Mencaricinta99,https://twitter.com/Mencaricinta99/status/1568762866114899968
Wed Sep 07 04:14:33 +0000 2022,1.56736568162425E+018,"Yok para ex koruptor, mafia atau pelaku kriminal lainnya silakan maju jadi Wakil Rakyat di Pemilu 2024 nanti.  Gak wajib punya SKCK âœ… Gak wajib pake NPWP âœ… Gak wajib lapor harta kekayaan âœ… Ayo penjahat silakan nyaleg, jangan lewatkan kesempatan menyengsarakan rakyat ini.",54,91,1160,2761,in,1.22603891370728E+018,1.56736568162425E+018,mazzini_gsp,https://twitter.com/mazzini_gsp/status/1567365681624252417
Sun Sep 04 13:22:21 +0000 2022,1.56641637823132E+018,"Jika besok adalah Pemilu 2024, Capres-Cawapres mana yang akan kamu pilih",144,736,777,1411,in,155928815,1.56641637823132E+018,emerson_yuntho,https://twitter.com/emerson_yuntho/status/1566416378231328768
Mon Aug 29 08:26:27 +0000 2022,1.56416758510454E+018,Massa ojol mengancam tidak menggunakan hak pilih di Pemilu 2024 jika aspirasinya tak dikabulkan. Salah satu tuntutannya adalah soal kenaikan harga BBM. https://t.co/2auMw9lrIq,55,281,261,1796,in,69183155,1.56416758510454E+018,detikcom,https://twitter.com/detikcom/status/1564167585104543749
Fri Aug 26 05:37:20 +0000 2022,1.56303786199307E+018,"yang rep mara2 mending nyambung, ini mah ngga ðŸ¥² agak miris sih, mana youth voters pemilu 2024 nnti jumlahnya banyak bgt. dan targetnya ya yg pada belain ini....",49,18,530,2138,in,1.31343929324375E+018,1.56303786199307E+018,reisonate,https://twitter.com/reisonate/status/1563037861993074688
Sun Aug 21 23:28:34 +0000 2022,1.56149550720929E+018,Eks Koruptor Boleh Jadi Calon Anggota DPR di Pemilu 2024 https://t.co/oRdT7e46j2,1448,1619,1092,3001,in,17128975,1.56149550720929E+018,CNNIndonesia,https://twitter.com/CNNIndonesia/status/1561495507209293824
Mon Aug 15 07:59:33 +0000 2022,1.55908738426404E+018,Pemilu 2024 suara wota mulai diperhitungkan  Pemilu 2029 calon presiden kita wota  Pemilu 2034 presidennya beneran wota,69,80,472,1672,in,2515431258,1.55908738426404E+018,RanggaWidigda,https://twitter.com/RanggaWidigda/status/1559087384264048640
Wed Aug 17 11:12:23 +0000 2022,1.55986068925822E+018,Demi Allah kita sih gak benci sama Arab karena Arab itu negaranya banyak banget. Tapi hanya demi politik identitas utk pemilu 2024 Tukang Hoax yg sdh jd TSK ini rela bikin hoax lagi hanya utk junjungannya yg di DKI Jakarta.  Sekali sukses pake politik identitas maka Ketagihan https://t.co/9HhHCDq7Hi,77,595,563,2042,in,46651600,1.55986068925822E+018,kurawa,https://twitter.com/kurawa/status/1559860689258221568
Sat Jul 30 02:25:42 +0000 2022,1.55320516254172E+018,"Bisa ngga ya, cara melawan blokir2an @kemkominfo ini dengan cara ancaman pemilu 2024? Yg mendukung &amp  menjalankan blokir2an kominfo, jangan dicoblos partainya. Jadi ga ada petinggi &amp  partainya yang mau dukung kebijakan ini. Nasdem, r u ready?",71,89,579,1258,in,147268632,1.55320516254172E+018,edykhemod,https://twitter.com/edykhemod/status/1553205162541723649
Mon Jul 18 06:08:47 +0000 2022,1.54891264818345E+018,"JADI RAKYAT TAK BISA HERAN KALAU DI KANDANG PDIP BANYAK ANAK KETURUNAN PKI, JADI MASIH MAUKAH RAKYAT TERUTAMA UMAT ISLAM MEMILIH KANDIDAT BAIK LEGISLATIF &amp  CALON PRESIDEN ASAL PDIP PADA PEMILU 2024?? https://t.co/OmHABFxHIS",90,133,680,1282,in,207412269,1.54891264818345E+018,myputun,https://twitter.com/myputun/status/1548912648183459840
Mon Jul 11 03:54:14 +0000 2022,1.54634207383797E+018,"OLEH: ARIEF GUNAWAN  Pemilu 2024 Diatur Oligarki, 110 Triliun Buat Capres Boneka https://t.co/zxG9tS4EDG",31,70,473,1360,in,30201110,1.54634207383797E+018,alisyarief,https://twitter.com/alisyarief/status/1546342073837973504
Mon Jul 04 01:04:39 +0000 2022,1.54376268151328E+018,"Pakar: Pemilu 2024 Harus Lahirkan Pemimpin, Bukan Penguasa https://t.co/ZWVH1TDrCa",77,200,442,2433,in,17128975,1.54376268151328E+018,CNNIndonesia,https://twitter.com/CNNIndonesia/status/1543762681513283584
Sun Jun 19 10:03:00 +0000 2022,1.53846234155714E+018,Isu Radikal dan Intoleran Diprediksi Tak Laku Lagi di Pemilu 2024 https://t.co/6RFzmX8xnj,35,89,260,1289,in,3319260420,1.53846234155714E+018,geloraco,https://twitter.com/geloraco/status/1538462341557149696
Sun Jun 19 05:42:35 +0000 2022,1.53839680889179E+018,Grace Natalie menegaskan partainya tidak akan mendukung Gubernur DKI Jakarta Anies Baswedan maju sebagai capres pada Pemilu 2024.  https://t.co/zokfY8tf41,227,1553,277,2364,in,69183155,1.53839680889179E+018,detikcom,https://twitter.com/detikcom/status/1538396808891797511
Thu Jun 16 05:32:39 +0000 2022,1.53730714250787E+018,"Setelah kekuasaan berhasil dipertahankan pd pemilu 2019, skrg 2 th jelang pemilu 2024, para pembesar sdg kasak-kusuk atur strategi, bagi2 kursi &amp  rejeki. Rakyat yg berjumlah 270 jt hanya alat legitimasi 5 th sekali. Selanjutnya dipaksa terima jadi. Lha model begini demokrasi apa?",11,64,361,1383,in,1.3435639205318E+018,1.53730714250787E+018,HeriSuwondo2,https://twitter.com/HeriSuwondo2/status/1537307142507872256
Tue Jun 07 12:32:18 +0000 2022,1.53415126012268E+018,Relawan Ganjar Mengancam akan Menggembosi Suara PDIP di PemiluÂ 2024! https://t.co/PwoH76Mses,203,582,373,1529,in,1.2264360916175E+018,1.53415126012268E+018,keuangannews_id,https://twitter.com/keuangannews_id/status/1534151260122689537
Fri Jun 03 08:21:23 +0000 2022,1.53263856524682E+018,"Dukungan masyarakat ke Anies tidak terbendung.  Relawan Anies telah mulai kampanyekan jgn pilih partai yg tdk dukung Anies. Jika ini terus menggema, nasib PAN dan PPP Pemilu 2024 bisa apes. https://t.co/SA5MpoZ4Mk",73,512,280,1438,in,114697372,1.53263856524682E+018,musniumar,https://twitter.com/musniumar/status/1532638565246828545
Wed Jun 01 07:43:09 +0000 2022,1.53190416511849E+018,"WNA China Sudah Dibuatkan KTP untuk Pemilu 2024, Dirjen Dukcapil: Jumlahnya Tidak Sampai Jutaan. Kabar buruk yg telah santer terdengar bbrp th terakhir skrg mulai diakui krn mustahil bisa berbohong lagi. Berarti benar donk kata para ahli intelijen, misal Sutiyoso, ada infiltrasi?",61,164,1188,3105,in,1.3435639205318E+018,1.53190416511849E+018,HeriSuwondo2,https://twitter.com/HeriSuwondo2/status/1531904165118496769
Wed Jun 01 02:45:35 +0000 2022,1.53182928374822E+018,"WNA China Sudah Dibuatkan KTP untuk Pemilu 2024, Dirjen Dukcapil: Jumlahnya Tidak Sampai Jutaan https://t.co/BdT1anCcdm",403,951,1359,2101,in,1.24380442300176E+018,1.53182928374822E+018,democrazymedia,https://twitter.com/democrazymedia/status/1531829283748220928
Sun May 22 03:37:00 +0000 2022,1.52821834345468E+018,"Yang dukung @aniesbaswedan jadi presiden tapi nungguin pemilu 2024, maka bilang aja kalian Mendukung @jokowi bertahta sampai 2024.  Woi kalau bicara 2024 maka sudah selesai dan pemenangnya telah dikunci Oligarki dengan PT 20%.  ðŸ¤ªðŸ˜ðŸ˜‚ðŸ¤£",11,72,237,999,in,75519742,1.52821834345468E+018,Nicho_Silalahi,https://twitter.com/Nicho_Silalahi/status/1528218343454683136
Fri May 20 09:47:37 +0000 2022,1.52758683656605E+018,"Pemilu 2024 Diatur Oligarki, 110 Triliun Buat Capres Boneka https://t.co/PdTnqHG7Ll",33,86,549,1800,in,8.87743587579944E+017,1.52758683656605E+018,OposisiCerdas,https://twitter.com/OposisiCerdas/status/1527586836566052864
Mon May 16 07:02:10 +0000 2022,1.52609564589899E+018,"Kita ribut urusan remeh pemilu 2024, tp WHO treaty pada gak byk  yg tau... Saya ksh tau klo WHO treaty kejadian... Mau cebong mo kadrun, kalian semua tiarap bareng2 tanpa bs ngapa2in. Waspadalah kedaulatan negara sedang mau dibegal WHO 22 mei-28 mei, ga ada di berita mainstream",30,74,432,1062,in,1.27537922417446E+018,1.52609564589899E+018,healthy13245678,https://twitter.com/healthy13245678/status/1526095645898993664
Sun May 15 10:01:06 +0000 2022,1.52577828832018E+018,Nasdem dukung Capres yang juga di usung kelompok pendukung Khilafah.  Kaum nasionalis mesti tenggelamkan Nasdem di Pemilu 2024 ? https://t.co/UVQR8ph6EQ,62,235,247,1084,in,1.31579732682955E+018,1.52577828832018E+018,NasionalisSiber,https://twitter.com/NasionalisSiber/status/1525778288320184321
Tue May 10 13:27:30 +0000 2022,1.52401829391253E+018,"Malem2 diskusi hebat sama Habib Kribo bahas soal Capres Pemilu 2024, begitu saya lempar salah satu nama kandidat Capres dengan ketawa2, eeehh mukanya Habib langsung berubah bete ðŸ˜‚ðŸ˜‚, ada yang tau gak saya nyebut nama siapa ðŸ¤­ https://t.co/AqWdOZ0MgL",15,270,112,1290,in,1.24267359024948E+018,1.52401829391253E+018,bobby_risakotta,https://twitter.com/bobby_risakotta/status/1524018293912535042
Tue May 10 05:02:56 +0000 2022,1.52389131455918E+018,"Pemilu 2024 harus pilih Pemimpin yang berani menyatakan sikap untuk menindak tegas Intoleransi &amp  Radikalisme dan melanjutkan pembangunan Pak @jokowi   Untuk pemimpin yang hanya hebat dalam merangkai Kata-Kata, mari kita sama2 berkata :    BACOD LOE BAUâ€¼ï¸""""",18,108,163,1163,in,1.24267359024948E+018,1.52389131455918E+018,bobby_risakotta,https://twitter.com/bobby_risakotta/status/1523891314559188992
Thu May 05 13:50:43 +0000 2022,1.52221219455305E+018,Politisasi agama diprediksi akan mencapai magnitudenya pada pemilu 2024 nanti. Hanya ada satu kata : LAWAN!!! https://t.co/L48A02wj5v,46,123,536,1718,in,1.48482571952419E+018,1.52221219455305E+018,kangwaqfi2,https://twitter.com/kangwaqfi2/status/1522212194553053191
Thu Apr 28 01:21:32 +0000 2022,1.51948694234976E+018,"Sy jg tak prnh bilang TNI akan kudeta. Yg sy bilang, di Amerika Latin jika negara tak bs mengatasi perpecahan dan korupsi merajalela maka militernya kudeta dgn dalih menyelamatkan negara. Di Indonesia jgn terjadi itu. Pemilu 2024 hrs memilih strong leader krn yg skrng hrs diganti",175,941,343,1888,in,282006208,1.51948694234976E+018,mohmahfudmd,https://twitter.com/mohmahfudmd/status/1519486942349762560
Tue Apr 26 13:09:35 +0000 2022,1.51894035206518E+018,"Soal Perusahaan Sawit Sponsori Penundaan Pemilu 2024, Masinton Siap Berikan Keterangan ke Kejagung https://t.co/N0uUdJrtha",6,60,300,1320,in,30201110,1.51894035206518E+018,alisyarief,https://twitter.com/alisyarief/status/1518940352065183749
Sat Apr 23 14:33:15 +0000 2022,1.51787424642041E+018,"Pengamat terorisme Ridlwan Habib mengatakan, NII berencana mengacaukan situasi dalam negeri Indonesia, terutama jelang pemilu 2024.""  Waspadalah ðŸ™‡â€â™€ï¸ https://t.co/N5ulkDZaVq""",29,37,320,957,in,1.2796430134556E+018,1.51787424642041E+018,Cintada16,https://twitter.com/Cintada16/status/1517874246420418560
Sat Apr 23 03:30:11 +0000 2022,1.5177073778603E+018,"1. MK kembali menolak 3 Gugatan Presidential Threshold, gugatan agar ambang batas calon Presiden dari 20% menjadi 0 %, tidak dapat diterima oleh MK. Artinya Pemilu 2024 nanti Partai Politik Peserta Pemilu yg mengusulkan Capres-cawapres harus memenuhi ambang batas 20% @RamliRizal https://t.co/si77VXaM9W",38,156,463,1909,in,1.44761031052998E+018,1.5177073778603E+018,TeddGus,https://twitter.com/TeddGus/status/1517707377860308993
Fri Apr 22 10:06:25 +0000 2022,1.51744470706813E+018,Pengamat: Pada Pemilu 2024 Jokowi Berpotensi Jadi MusuhÂ Bersama https://t.co/e75mRyOWS5,34,115,256,1301,in,1.2264360916175E+018,1.51744470706813E+018,keuangannews_id,https://twitter.com/keuangannews_id/status/1517444707068133376
Sun Apr 17 12:22:52 +0000 2022,1.51566710547504E+018,"Selama Anggaran Belum Diketok, Tidak Ada Jaminan Pemilu 2024 Digelar  Masuk akal  https://t.co/DoNg0bb9nC",19,38,444,1287,in,9.74755820708573E+017,1.51566710547504E+018,AdindaZahrany07,https://twitter.com/AdindaZahrany07/status/1515667105475047429
Thu Apr 14 14:09:16 +0000 2022,1.51460671716573E+018,"â€œAnggaran Pemilu 2024 Fantastis Capai Rp110,4 Triliunâ€  Yg jd pertanyaan apkah hasil dr Pemilu bermanfaat buat rakyat? Contoh Pemilu 2019 apa hasilnya?  Mikir! ðŸ¤¦â€â™‚ï¸ðŸ¤¦â€â™‚ï¸ðŸ¤¦â€â™‚ï¸",23,184,388,1793,in,105085302,1.51460671716573E+018,bachrum_achmadi,https://twitter.com/bachrum_achmadi/status/1514606717165731855
Wed Apr 13 02:44:42 +0000 2022,1.51407205316258E+018,"Knapa Luqman dicopot?..  1. Luqman mnentang ide Cak Imin ntuk lakukan penundaanÂ Pemilu 2024 2. Luqman beda sikap dgn Imin soal dukungan calon Ketum PBNU ant Gus Yahya - Yai Said Aqil 3. Luqman memilih sbage Ketua Pusat GP Ansor, padaal Cak imin mnempatkan Ansor sbg lawan politik https://t.co/HWK41vV8YU",19,112,273,1070,in,55200751,1.51407205316258E+018,WagimanDeep212_,https://twitter.com/WagimanDeep212_/status/1514072053162582020
Sun Apr 10 21:26:35 +0000 2022,1.51326722055381E+018,"Semoga Partai Ummat, Pendatang Baru Besutan Amien Rais mendapat dukungan publik dlm pemilu 2024.. Aamiin Klik untuk baca: https://t.co/UGJT4uFkzf",32,317,248,1891,in,114697372,1.51326722055381E+018,musniumar,https://twitter.com/musniumar/status/1513267220553814017
Sun Apr 10 16:16:23 +0000 2022,1.51318915902376E+018,"Yg ditegaskan oleh Jokowi baru soal pelaksanaan pemilu 2024, tapi belum menyinggung/ada ketegasan mengenai wacana jabatan bisa tiga periode.  Melihat yang sudah2 terkait UU KPK dan UU Cipta Kerja, bukan tdk mungkin kasak-kusuk jalan terus di belakang untuk amandemen konstitusi.",21,51,442,1272,in,9.07897495044317E+017,1.51318915902376E+018,UyokBack,https://twitter.com/UyokBack/status/1513189159023767556
Thu Apr 07 14:42:44 +0000 2022,1.51207842436125E+018,Mahasiswa di Makassar Gelar Aksi Tolak Penundaan PemiluÂ 2024 https://t.co/FDSY70Gadf,11,14,540,1748,in,1.14213770684087E+018,1.51207842436125E+018,aktualofficial,https://twitter.com/aktualofficial/status/1512078424361250834
Tue Apr 05 10:31:46 +0000 2022,1.51129049152214E+018,"Buntut Luhut Ogah Buka Data 110 Juta Orang Ingin Pemilu 2024 Ditunda, La Nyalla: Bohong, Bisa Dilaporkan ke Polisi https://t.co/O95yufR8K9",26,98,609,2287,in,3319260420,1.51129049152214E+018,geloraco,https://twitter.com/geloraco/status/1511290491522142208
Mon Apr 04 23:07:26 +0000 2022,1.5111182727872E+018,"#OrdeBrutal #OrdeBrutal Rencana Penundaan dan pembatalan Pemilu 2024, sebuah permufakatan jahat, Ayoo Dukung Adik2 Mahasiswa,ðŸ’ªðŸ» https://t.co/AMcmyzMBDF",33,45,886,2055,in,1.36380900388981E+018,1.5111182727872E+018,BramantyoDreoo,https://twitter.com/BramantyoDreoo/status/1511118272787202054
Mon Apr 04 01:58:08 +0000 2022,1.51079884601565E+018,"Mahasiswa Ajak Masyarakat Tolak Wacana Penundaan Pemilu 2024: Kita Harus Beri Pelajaran buat Elite  Setuju, wajib ditolak https://t.co/YytEZjerBd",34,98,1067,3803,in,1.33485348101905E+018,1.51079884601565E+018,Mdy_Asmara1701,https://twitter.com/Mdy_Asmara1701/status/1510798846015655945
Sun Apr 03 22:52:33 +0000 2022,1.51075214102295E+018,Mahasiswa Ajak Masyarakat Tolak Wacana Penundaan Pemilu 2024: Kita Harus Beri Pelajaran buat Elite https://t.co/dCQ1KDbe3d https://t.co/tMRJMZWVEl,148,324,1599,6153,in,71436318,1.51075214102295E+018,KompasTV,https://twitter.com/KompasTV/status/1510752141022953476
Tue Mar 29 17:40:29 +0000 2022,1.50886166949719E+018,"Jika pemilu 2024 ditunda, kita dan masyarakat akan turun kejalan. #MahasiswaMelawan #BonekaPemalakRakyat https://t.co/Sx5nZkSEJL",72,119,784,2687,in,1.38383528246257E+018,1.50886166949719E+018,DImmortha,https://twitter.com/DImmortha/status/1508861669497192449
Mon Mar 28 15:00:02 +0000 2022,1.50845890143155E+018,Mahasiswa Jakarta Diklaim Akan â€˜Bergolakâ€™ Tolak Penundaan Pemilu 2024 https://t.co/xzyVnGgjPm,18,56,470,2159,in,30201110,1.50845890143155E+018,alisyarief,https://twitter.com/alisyarief/status/1508458901431554057
Mon Mar 28 13:58:21 +0000 2022,1.50844337867275E+018,Dukung!  Saatnya #MahasiswaMelawan. Tolak Penundaan Pemilu 2024!   Kawal terus jangan sampai lolos ðŸ‘Š https://t.co/vzcC5vYOJt,10,51,457,1987,in,1.33485348101905E+018,1.50844337867275E+018,Mdy_Asmara1701,https://twitter.com/Mdy_Asmara1701/status/1508443378672754689
Mon Mar 28 13:48:55 +0000 2022,1.5084410045919E+018,Mahasiswa Jakarta Diklaim Akan 'Bergolak' Tolak Penundaan Pemilu 2024 https://t.co/wuv0aEG8Zk,51,202,524,2151,in,17128975,1.5084410045919E+018,CNNIndonesia,https://twitter.com/CNNIndonesia/status/1508441004591906820
Mon Mar 28 05:00:32 +0000 2022,1.50830803122162E+018,- Tolak penundaan Pemilu 2024 - Tunda pemindahan Ibu Kota. https://t.co/MOTwRxM7lJ,12,35,490,1517,in,9.07897495044317E+017,1.50830803122162E+018,UyokBack,https://twitter.com/UyokBack/status/1508308031221624838
Mon Mar 21 07:03:03 +0000 2022,1.50580214854179E+018,"Ayo kita bikin Video dan teriakan DuaRibuDuaEmpat Gantian!"" supaya orang JAHAT yang mau tunda Pemilu 2024 tau dan paham kita tidak setuju! #2024Gantian #JahatTundaPemilu #Hensat https://t.co/x2Kps7n1Bg""",20,77,408,1737,in,102938290,1.50580214854179E+018,satriohendri,https://twitter.com/satriohendri/status/1505802148541792260
Sun Mar 20 04:11:22 +0000 2022,1.50539655541879E+018,Pak @mohmahfudmd bila Bapak ikut-ikutan setuju menunda Pemilu 2024 maka Bapak adalah Orang JAHAT pada Indonesia #Hensat #2024Gantian   Bawaslu Tolak Undangan Rapat Penundaan Pemilu dari Pemerintah https://t.co/DpIuZhqOW2,14,108,371,1431,in,102938290,1.50539655541879E+018,satriohendri,https://twitter.com/satriohendri/status/1505396555418791939
Thu Mar 17 15:36:05 +0000 2022,1.50448170606121E+018,"Nama-nama Pendukung Penundaan Pemilu 2024 Harus Dicatat, Pakar UGM: Mereka Teroris Konstitusi https://t.co/KxncKRMfrb",55,90,839,2845,in,8.87743587579944E+017,1.50448170606121E+018,OposisiCerdas,https://twitter.com/OposisiCerdas/status/1504481706061217795
Wed Mar 16 06:32:49 +0000 2022,1.50398260116995E+018,"Bivitri Susanti, menyebut Luhut Binsar Pandjaitan sedang membodoh-bodohi masyarakat dengan big data yang diklaim berisi percakapan 110 juta orang di media sosial mendukung penundaan Pemilu 2024. #TempoNasional https://t.co/DZnWpO7bf9",56,238,977,2816,in,18129942,1.50398260116995E+018,tempodotco,https://twitter.com/tempodotco/status/1503982601169956864
Tue Mar 15 11:19:49 +0000 2022,1.50369243952123E+018,"Jubir Luhut Binsar Pandjaitan, Jodi Mahardi, menyatakan tak bisa membuka soal klaim big data yang berisi percakapan 110 juta orang di media sosial mendukung penundaan Pemilu 2024. #TempoNasional https://t.co/PCeIVrwg1n",366,1019,402,1188,in,18129942,1.50369243952123E+018,tempodotco,https://twitter.com/tempodotco/status/1503692439521230849
Mon Mar 14 16:25:34 +0000 2022,1.50340699624185E+018,"Hasil Survei, 71,2 Persen Responden Tolak Penundaan Pemilu 2024 https://t.co/PaFpX2dD53",63,116,451,1565,in,55507370,1.50340699624185E+018,tvOneNews,https://twitter.com/tvOneNews/status/1503406996241858565
Sat Mar 12 03:27:57 +0000 2022,1.50248652613108E+018,"Tolak penundaan Pemilu 2024, Tolak perpanjangan masa jabatan Presiden, Tolak Presiden seumur hidup!  #2024Gantian #Hensat https://t.co/fh612X9J4b",58,199,768,2848,in,102938290,1.50248652613108E+018,satriohendri,https://twitter.com/satriohendri/status/1502486526131081218
Fri Mar 11 15:11:05 +0000 2022,1.50230109010018E+018,"ada mentri yg bilang angran pemilu 2024 100 trilyun lebih. lagi susah. mk pemilu tunda. depkeu bilang angran pemilu 76 trilyun u 5 tahun. tak besar. amanat konstitusi. dephan belanja setahun lbh  100 trilyun, ikn 400 trilyun. bukan perintah konstitusi https://t.co/kI2VU1C38p",29,92,411,1300,in,1515689815,1.50230109010018E+018,saiful_mujani,https://twitter.com/saiful_mujani/status/1502301090100183042
Fri Mar 11 14:58:25 +0000 2022,1.50229790180419E+018,Indonesia tidak akan kehabisan pemimpin. Tokoh apalagi Pejabat yang berusaha menunda Pemilu 2024 adalah ORANG JAHAT! Mereka berusaha membunuh munculnya Pemimpin Baru di Indonesia! #Hensat #2024Gantian,35,152,599,2658,in,102938290,1.50229790180419E+018,satriohendri,https://twitter.com/satriohendri/status/1502297901804195840
Tue Mar 08 05:43:57 +0000 2022,1.50107119904007E+018,"Anggaran Belum Disepakati, Pemilu 2024 Berpotensi Mundur  Sekarang alasannya anggaran! ðŸ¤¦â€â™€ï¸  Apapun alasannya tetap tolak penundaan PEMILU! https://t.co/RBLc0oQ2Ep",48,180,360,1406,in,1.33485348101905E+018,1.50107119904007E+018,Mdy_Asmara1701,https://twitter.com/Mdy_Asmara1701/status/1501071199040073728
Mon Mar 07 02:21:58 +0000 2022,1.50065798201038E+018,"Menurut laporan Majalah Tempo edisi 5 Maret 2022, Luhut meminta ketua umum partai menyuarakan perpanjangan masa jabatan presiden Jokowi dan penundaan Pemilu 2024. #TempoNasional https://t.co/CnHztSJEyR",168,386,1013,2184,in,18129942,1.50065798201038E+018,tempodotco,https://twitter.com/tempodotco/status/1500657982010388481
Sat Mar 05 09:09:29 +0000 2022,1.50003576272077E+018,"Pres JKW tidak eksplisit dan tegas menyatakan 'menolak penundaan Pemilu 2024, perpanjangan masa jabatan Presiden dan amandemen UUD 1945.",16,84,241,975,in,8.24622463002636E+017,1.50003576088363E+018,SerambiAzra,https://twitter.com/SerambiAzra/status/1500035762720772096
Fri Mar 04 20:05:29 +0000 2022,1.49983845977912E+018,Mahasiswa Akan Gelar Demo Tolak Wacana Penundaan Pemilu 2024 https://t.co/T14PcCRquj,58,192,415,1836,in,17128975,1.49983845977912E+018,CNNIndonesia,https://twitter.com/CNNIndonesia/status/1499838459779121153
Thu Mar 03 17:02:41 +0000 2022,1.49943007174807E+018,Test akal sehat:  Zulhas mengaku penundaan pemilu 2024 gagasan dari Luhut. Melalui Jubir Luhut katakan tidak terlibat sama sekali. Kontradiksi. Ada yang bohong. Siapa? Hint: Apakah Zulhas berani fitnah Luhut? Apakah Luhut berani â€˜korbankanâ€™ Zulhas?  https://t.co/As49ALH5Qt,19,102,328,1116,in,1256945510,1.49943007174807E+018,AnthonyBudiawan,https://twitter.com/AnthonyBudiawan/status/1499430071748075535
Thu Mar 03 12:51:21 +0000 2022,1.49936681932431E+018,"Mahasiswa Bergerak, BEM SI Tolak Penundaan Pemilu 2024: Kami Butuh Pemimpin Terbaru https://t.co/YHIqQmpf8Q  @RamliRizal https://t.co/3Bnn7VWxvq",18,50,438,1734,in,1.20690470915753E+018,1.49936681932431E+018,andry19633,https://twitter.com/andry19633/status/1499366819324317698
